wall_time_s,monotonic_s,logger_elapsed_s,host,state,cmd_speed_cms,cmd_speed_mps,cmd_steer_deg_wire,cmd_blocked_reason,cmd_engine_enabled,cmd_serial_connected,cmd_klem_mode,motor_speed_mps,motor_steer_deg_iso,motor_valid,motor_source,motor_reason,feedback_speed_cms,feedback_speed_mps,feedback_steer_deg_wire,distance_m,distance_rel_m,steering_limit_lower_deg_wire,steering_limit_upper_deg_wire,imu_roll_deg,imu_pitch_deg,imu_yaw_deg,pose_x_m,pose_y_m,pose_yaw_deg,pose_yaw_rad,raw_pose_x_m,raw_pose_y_m,raw_pose_yaw_deg,matched_pose_x_m,matched_pose_y_m,matched_pose_yaw_deg,localization_confidence,relocalization_mode,relocalization_source,relocalization_error_m
1779093709.661046,92400.353907,0.085918,192.168.1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779093709.71538,92400.408242,0.140252,192.168.1.101,,,,,,,,,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093709.768905,92400.461767,0.193777,192.168.1.101,,,,,,,,,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093709.812218,92400.505079,0.23709,192.168.1.101,,,,,,,,,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093709.866575,92400.559436,0.291447,192.168.1.101,,,,,,,,,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093709.920189,92400.61305,0.34506,192.168.1.101,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093709.963069,92400.655932,0.387942,192.168.1.101,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093710.01681,92400.709671,0.441682,192.168.1.101,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093710.060264,92400.753126,0.485136,192.168.1.101,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1779093710.113896,92400.806757,0.538768,192.168.1.101,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
