=== LANE MASK DEBUG LOG — started 2026-04-12 12:28:07 ===
Legend:
  raw      : masks from YOLO (before any classification fix)
  prep     : after _prepare_local_ai_side_masks (guessed→resolve)
  bev      : after _reclassify_masks_via_bev
  guide    : final _build_local_mask_guidance result
  err      : crosstrack error [m]  (+right / -left of centre)
  hdg      : heading error [deg]
  steer    : commanded steering [deg]  (+right / -left)
  Lcx/Rcx  : BEV x-centroid of left/right mask [px], centre=320
  src      : YOLO source (g=guessed_single, e=explicit_class, etc)

F000091 12:28:20.472 | raw: L(cx=184.9,a=6125,s=gue) R(cx=508.3,a=5580,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=590.6 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.069m hdg=+0.0° | OUT steer=-0.8° v=10.0
F000092 12:28:20.613 | raw: L(cx=146.7,a=5590,s=gue) R(cx=503.7,a=4759,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=597.5 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.064m hdg=+0.0° | OUT steer=+0.0° v=10.0
F000093 12:28:20.808 | raw: L(cx=145.8,a=5529,s=gue) R(cx=531.4,a=5953,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=607.3 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.058m hdg=+0.0° | OUT steer=+1.1° v=10.0
F000094 12:28:20.980 | raw: L(cx=159.1,a=5991,s=gue) R(cx=538.3,a=6260,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=604.1 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.053m hdg=+0.0° | OUT steer=+1.7° v=10.0
F000095 12:28:21.115 | raw: L(cx=160.2,a=5840,s=gue) R(cx=521.9,a=4940,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=602.9 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.049m hdg=+0.0° | OUT steer=+2.1° v=10.0
F000096 12:28:21.263 | raw: L(cx=178.5,a=6431,s=gue) R(cx=532.5,a=5338,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=604.5 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.047m hdg=+0.0° | OUT steer=+2.8° v=10.0
F000097 12:28:21.398 | raw: L(cx=153.7,a=6180,s=gue) R(cx=528.7,a=4800,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=605.1 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.045m hdg=+0.0° | OUT steer=+3.6° v=10.0
F000098 12:28:21.522 | raw: L(cx=153.5,a=6362,s=gue) R(cx=535.7,a=4854,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=606.3 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.042m hdg=+0.0° | OUT steer=+3.9° v=10.0
F000099 12:28:21.681 | raw: L(cx=161.4,a=6634,s=gue) R(cx=542.3,a=4986,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=608.5 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.041m hdg=+0.0° | OUT steer=+4.2° v=10.0
F000100 12:28:21.808 | raw: L(cx=196.6,a=7619,s=gue) R(cx=546.1,a=4825,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=609.7 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.040m hdg=+0.0° | OUT steer=+4.2° v=10.0
F000101 12:28:21.938 | raw: L(cx=168.7,a=6989,s=gue) R(cx=544.0,a=4540,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=609.4 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.040m hdg=+0.0° | OUT steer=+4.0° v=10.0
F000102 12:28:22.116 | raw: L(cx=168.3,a=7243,s=gue) R(cx=552.7,a=4890,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=607.9 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.040m hdg=+0.0° | OUT steer=+4.2° v=10.0
F000103 12:28:22.270 | raw: L(cx=158.9,a=7051,s=gue) R(cx=551.1,a=4523,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=605.7 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.041m hdg=+0.0° | OUT steer=+3.0° v=10.0
F000104 12:28:22.431 | raw: L(cx=167.4,a=7155,s=gue) R(cx=556.8,a=4549,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=602.4 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.044m hdg=+0.0° | OUT steer=+1.6° v=10.0
F000105 12:28:22.557 | raw: L(cx=212.0,a=7218,s=gue) R(cx=555.0,a=4365,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=600.7 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.026m hdg=+0.0° | OUT steer=+1.5° v=10.0
F000106 12:28:22.683 | raw: L(cx=171.0,a=6892,s=gue) R(cx=558.4,a=4528,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=600.2 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.013m hdg=+0.0° | OUT steer=+1.6° v=10.0
F000107 12:28:22.869 | raw: L(cx=158.4,a=6623,s=gue) R(cx=558.3,a=4192,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=596.3 center=320.0 swap=no | guide: midpoint sides=left,right err=-0.005m hdg=+0.0° | OUT steer=+0.0° v=10.0
F000108 12:28:22.991 | raw: L(cx=191.2,a=7222,s=gue) R(cx=561.9,a=4264,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=599.2 center=320.0 swap=no | guide: midpoint sides=left,right err=0.003m hdg=+0.0° | OUT steer=-1.7° v=10.0
F000109 12:28:23.107 | raw: L(cx=191.2,a=7306,s=gue) R(cx=564.8,a=4102,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=597.5 center=320.0 swap=no | guide: midpoint sides=left,right err=0.007m hdg=+0.0° | OUT steer=-1.8° v=10.0
F000110 12:28:23.258 | raw: L(cx=174.7,a=6842,s=gue) R(cx=565.4,a=4024,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=599.7 center=320.0 swap=no | guide: midpoint sides=left,right err=0.011m hdg=+0.0° | OUT steer=-1.7° v=10.0
F000111 12:28:23.398 | raw: L(cx=176.9,a=6899,s=gue) R(cx=569.6,a=3777,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=597.6 center=320.0 swap=no | guide: midpoint sides=left,right err=0.013m hdg=+0.0° | OUT steer=-2.9° v=10.0
F000112 12:28:23.529 | raw: L(cx=184.6,a=7149,s=gue) R(cx=571.3,a=3869,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=598.8 center=320.0 swap=no | guide: midpoint sides=left,right err=0.018m hdg=+0.0° | OUT steer=-4.3° v=10.0
F000113 12:28:23.702 | raw: L(cx=187.1,a=7188,s=gue) R(cx=573.4,a=3628,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=599.0 center=320.0 swap=no | guide: midpoint sides=left,right err=0.021m hdg=+0.0° | OUT steer=-4.3° v=10.0
F000114 12:28:23.832 | raw: L(cx=187.8,a=7251,s=gue) R(cx=576.1,a=3747,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=600.7 center=320.0 swap=no | guide: midpoint sides=left,right err=0.024m hdg=+0.0° | OUT steer=-4.1° v=10.0
F000115 12:28:23.945 | raw: L(cx=202.8,a=7674,s=gue) R(cx=580.8,a=3576,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=601.3 center=320.0 swap=no | guide: midpoint sides=left,right err=0.028m hdg=+0.0° | OUT steer=-3.8° v=10.0
F000116 12:28:24.076 | raw: L(cx=202.8,a=7674,s=gue) R(cx=580.8,a=3576,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=601.3 center=320.0 swap=no | guide: ? sides=? err=? hdg=-2.0° | OUT steer=-5.1° v=10.0
F000117 12:28:24.200 | raw: L(cx=207.2,a=7958,s=gue) R(cx=587.1,a=3556,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=602.3 center=320.0 swap=no | guide: midpoint sides=left,right err=0.041m hdg=+0.0° | OUT steer=-3.4° v=10.0
F000118 12:28:24.345 | raw: L(cx=207.4,a=7994,s=gue) R(cx=599.4,a=3148,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=610.3 center=320.0 swap=no | guide: midpoint sides=left,right err=0.065m hdg=+0.0° | OUT steer=-2.3° v=10.0
F000119 12:28:24.552 | raw: L(cx=208.7,a=8214,s=gue) R(cx=607.1,a=2525,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=614.7 center=320.0 swap=no | guide: midpoint sides=left,right err=0.076m hdg=+0.0° | OUT steer=-0.1° v=10.0
F000120 12:28:24.687 | raw: L(cx=208.0,a=8242,s=gue) R(cx=613.0,a=2187,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=621.0 center=320.0 swap=no | guide: midpoint sides=left,right err=0.064m hdg=+0.0° | OUT steer=+1.0° v=10.0
F000121 12:28:24.864 | raw: L(cx=208.0,a=8242,s=gue) R(cx=613.0,a=2187,s=gue) | prep: 2-line | bev: 2mask Lcx=None Rcx=621.0 center=320.0 swap=no | guide: ? sides=? err=? hdg=-3.0° | OUT steer=-0.9° v=10.0
F000122 12:28:25.010 | raw: L(cx=200.7,a=8624,s=gue) R(cx=627.3,a=1290,s=gue) | prep: 2-line | bev: 2mask Lcx=2.3 Rcx=631.6 center=320.0 swap=no | guide: midpoint sides=left,right err=0.038m hdg=+0.0° | OUT steer=+3.5° v=10.0
F000123 12:28:25.161 | raw: L(cx=208.1,a=8894,s=gue) R(cx=632.1,a=638,s=gue) | prep: 2-line | bev: 2mask Lcx=7.3 Rcx=None center=320.0 swap=no | guide: midpoint sides=left,right err=0.027m hdg=+0.0° | OUT steer=+6.8° v=10.0
F000124 12:28:25.300 | raw: L(cx=208.1,a=8894,s=gue) R(cx=632.1,a=638,s=gue) | prep: 2-line | bev: 2mask Lcx=7.3 Rcx=None center=320.0 swap=no | guide: ? sides=? err=? hdg=-1.8° | OUT steer=+6.0° v=10.0
F000125 12:28:25.398 | raw: L(cx=224.0,a=9937,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=39.6 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.116m hdg=+0.0° | OUT steer=+12.3° v=10.0
F000126 12:28:25.496 | raw: L(cx=213.1,a=9891,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=57.7 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.126m hdg=+0.0° | OUT steer=+25.0° v=10.0
F000127 12:28:25.631 | raw: L(cx=227.4,a=10731,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=92.8 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.139m hdg=+0.0° | OUT steer=+25.0° v=10.0
F000128 12:28:25.727 | raw: L(cx=228.0,a=11152,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=119.0 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.146m hdg=+0.0° | OUT steer=+25.0° v=10.0
F000129 12:28:25.824 | raw: L(cx=227.9,a=11595,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=187.1 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.172m hdg=+2.0° | OUT steer=+25.0° v=10.0
F000130 12:28:25.968 | raw: L(cx=229.8,a=11924,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=205.1 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.178m hdg=+0.0° | OUT steer=+25.0° v=10.0
F000131 12:28:26.080 | raw: L(cx=224.7,a=11517,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=231.3 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.186m hdg=+0.0° | OUT steer=+25.0° v=10.0
F000132 12:28:26.180 | raw: L(cx=239.7,a=11844,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=262.5 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.0° | OUT steer=+25.0° v=10.0
F000133 12:28:26.342 | raw: L(cx=239.8,a=11361,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=283.7 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+0.0° | OUT steer=+25.0° v=10.0
F000134 12:28:26.441 | raw: L(cx=248.6,a=10952,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=292.7 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+1.9° | OUT steer=+25.0° v=10.0
F000135 12:28:26.543 | raw: L(cx=245.1,a=11798,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=277.0 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.3° | OUT steer=+25.0° v=10.0
F000136 12:28:26.666 | raw: L(cx=241.9,a=11659,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=273.6 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.3° | OUT steer=+25.0° v=10.0
F000137 12:28:26.757 | raw: L(cx=236.0,a=11366,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=279.7 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.7° | OUT steer=+25.0° v=10.0
F000138 12:28:26.864 | raw: L(cx=236.0,a=11366,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=279.7 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.2° | OUT steer=+25.0° v=10.0
F000139 12:28:26.995 | raw: L(cx=234.8,a=11418,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=279.1 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.0° | OUT steer=+25.0° v=10.0
F000140 12:28:27.103 | raw: L(cx=239.8,a=10955,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=281.0 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.4° | OUT steer=+25.0° v=10.0
F000141 12:28:27.203 | raw: L(cx=239.9,a=11081,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=281.1 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.5° | OUT steer=+25.0° v=10.0
F000142 12:28:27.329 | raw: L(cx=245.7,a=11039,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=282.4 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.5° | OUT steer=+25.0° v=10.0
F000143 12:28:27.417 | raw: L(cx=247.5,a=10863,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=281.6 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.6° | OUT steer=+25.0° v=10.0
F000144 12:28:27.515 | raw: L(cx=248.2,a=10529,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=283.5 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.8° | OUT steer=+25.0° v=10.0
F000145 12:28:27.667 | raw: L=none R(cx=256.4,a=10872,s=gue) | prep: det=right res=left via=mask | bev: 1mask present=left cx=283.9 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.8° | OUT steer=+25.0° v=10.0
F000146 12:28:27.780 | raw: L(cx=244.3,a=10513,s=gue) R=none | prep: det=left res=left via=mask | bev: 1mask present=left cx=280.1 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.7° | OUT steer=+25.0° v=10.0
F000147 12:28:27.882 | raw: L=none R(cx=256.9,a=10768,s=gue) | prep: det=right res=left via=mask | bev: 1mask present=left cx=287.5 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.7° | OUT steer=+25.0° v=10.0
F000148 12:28:28.045 | raw: L=none R(cx=259.3,a=10716,s=gue) | prep: det=right res=left via=mask | bev: 1mask present=left cx=297.0 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.4° | OUT steer=+25.0° v=10.0
F000149 12:28:28.159 | raw: L=none R(cx=261.0,a=10631,s=gue) | prep: det=right res=left via=mask | bev: 1mask present=left cx=298.2 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.2° | OUT steer=+25.0° v=10.0
F000150 12:28:28.259 | raw: L=none R(cx=269.8,a=10794,s=gue) | prep: det=right res=left via=mask | bev: 1mask present=left cx=305.3 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.5° | OUT steer=+25.0° v=10.0
F000151 12:28:28.409 | raw: L=none R(cx=280.6,a=10458,s=gue) | prep: det=right res=left via=mask | bev: 1mask present=left cx=312.8 center=320.0 correct=left swap=no | guide: midpoint sides=left err=0.192m hdg=+2.4° | OUT steer=+25.0° v=10.0
F000152 12:28:28.507 | raw: L=none R(cx=288.7,a=9055,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=left cx=323.3 center=320.0 correct=right swap=YES ←! | guide: transversal_recovery sides=right err=0.000m hdg=+21.4° | OUT steer=+25.0° v=10.0
F000153 12:28:28.608 | raw: L=none R(cx=295.5,a=9551,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=332.1 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.6° | OUT steer=+25.0° v=10.0
F000154 12:28:28.784 | raw: L=none R(cx=324.7,a=8198,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=345.2 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.4° | OUT steer=+25.0° v=10.0
F000155 12:28:28.888 | raw: L=none R(cx=312.2,a=8992,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=348.7 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.3° | OUT steer=+25.0° v=10.0
F000156 12:28:28.986 | raw: L=none R(cx=321.0,a=8787,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=353.6 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.6° | OUT steer=+25.0° v=10.0
F000157 12:28:29.144 | raw: L=none R(cx=342.1,a=7731,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=368.7 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.5° | OUT steer=+25.0° v=10.0
F000158 12:28:29.233 | raw: L=none R(cx=360.5,a=6484,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=385.8 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.6° | OUT steer=+25.0° v=10.0
F000159 12:28:29.333 | raw: L=none R(cx=348.1,a=7403,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=378.2 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.8° | OUT steer=+25.0° v=10.0
F000160 12:28:29.493 | raw: L=none R(cx=345.7,a=7125,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=386.6 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+22.0° | OUT steer=+25.0° v=10.0
F000161 12:28:29.575 | raw: L=none R(cx=345.7,a=7125,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=386.6 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.6° | OUT steer=+25.0° v=10.0
F000162 12:28:29.675 | raw: L=none R(cx=344.6,a=7436,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=397.7 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.8° | OUT steer=+25.0° v=10.0
F000163 12:28:29.843 | raw: L=none R(cx=352.1,a=7078,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=406.7 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.7° | OUT steer=+25.0° v=10.0
F000164 12:28:29.910 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+11.2° | OUT steer=+5.4° v=10.0
F000165 12:28:29.994 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+17.6° | OUT steer=+3.3° v=10.0
F000166 12:28:30.125 | raw: L=none R(cx=349.8,a=6706,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=414.5 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.7° | OUT steer=+25.0° v=10.0
F000167 12:28:30.207 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+13.5° v=10.0
F000168 12:28:30.280 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.9° v=10.0
F000169 12:28:30.405 | raw: L=none R(cx=308.6,a=8949,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=403.6 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.000m hdg=+21.8° | OUT steer=+25.0° v=10.0
F000170 12:28:30.477 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+13.5° v=10.0
F000171 12:28:30.566 | raw: L=none R(cx=387.2,a=6703,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=425.7 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.005m hdg=+22.0° | OUT steer=+25.0° v=10.0
F000172 12:28:30.696 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+13.5° v=10.0
F000173 12:28:30.772 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.9° v=10.0
F000174 12:28:30.842 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.6° v=10.0
F000175 12:28:30.917 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.5° v=10.0
F000176 12:28:30.989 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.1° v=10.0
F000177 12:28:31.067 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.0° v=10.0
F000178 12:28:31.144 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.0° v=10.0
F000179 12:28:31.225 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.0° v=10.0
F000180 12:28:31.361 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.0° v=10.0
F000181 12:28:31.443 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.0° v=10.0
F000182 12:28:31.534 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.0° v=10.0
F000183 12:28:31.669 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+4.3° | OUT steer=+11.1° v=10.0
F000184 12:28:31.750 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+17.9° | OUT steer=+25.0° v=10.0
F000185 12:28:31.823 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+18.3° | OUT steer=+25.0° v=10.0
F000186 12:28:31.990 | raw: L=none R(cx=413.9,a=8667,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=468.2 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.018m hdg=+21.3° | OUT steer=+25.0° v=10.0
F000187 12:28:32.099 | raw: L=none R(cx=411.3,a=9082,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=467.3 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.020m hdg=+21.2° | OUT steer=+25.0° v=10.0
F000188 12:28:32.196 | raw: L=none R(cx=411.3,a=9082,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=467.3 center=320.0 correct=right swap=no | guide: single_line_physical sides=right err=-0.072m hdg=+16.3° | OUT steer=+25.0° v=10.0
F000189 12:28:32.343 | raw: L=none R(cx=416.2,a=9510,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=471.4 center=320.0 correct=right swap=no | guide: single_line_physical sides=right err=-0.070m hdg=+16.9° | OUT steer=+25.0° v=10.0
F000190 12:28:32.436 | raw: L=none R(cx=423.7,a=9395,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=473.7 center=320.0 correct=right swap=no | guide: single_line_physical sides=right err=-0.077m hdg=+17.7° | OUT steer=+25.0° v=10.0
F000191 12:28:32.531 | raw: L=none R(cx=427.1,a=8742,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=475.4 center=320.0 correct=right swap=no | guide: single_line_physical sides=right err=-0.074m hdg=+18.5° | OUT steer=+25.0° v=10.0
F000192 12:28:32.652 | raw: L=none R(cx=431.5,a=8819,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=478.6 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.026m hdg=+20.7° | OUT steer=+25.0° v=10.0
F000193 12:28:32.762 | raw: L=none R(cx=435.0,a=8713,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=482.7 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.031m hdg=+20.7° | OUT steer=+25.0° v=10.0
F000194 12:28:32.868 | raw: L=none R(cx=438.0,a=8553,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=486.3 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.029m hdg=+20.7° | OUT steer=+25.0° v=10.0
F000195 12:28:33.032 | raw: L=none R(cx=440.0,a=8570,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=490.2 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.025m hdg=+20.6° | OUT steer=+24.9° v=10.0
F000196 12:28:33.129 | raw: L=none R(cx=451.9,a=7746,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=499.4 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.022m hdg=+20.5° | OUT steer=+24.6° v=10.1
F000197 12:28:33.211 | raw: L=none R=none | prep: 2-line | bev: bev=skipped swap=no | guide: legacy_line_fit sides=? err=? hdg=+6.4° | OUT steer=+1.6° v=10.0
F000198 12:28:33.356 | raw: L=none R(cx=444.8,a=8226,s=gue) | prep: det=right res=right via=mask | bev: 1mask present=right cx=499.3 center=320.0 correct=right swap=no | guide: transversal_recovery sides=right err=0.020m hdg=+20.3° | OUT steer=+25.0° v=10.0
