wall_time_s,monotonic_s,logger_elapsed_s,host,state,cmd_speed_cms,cmd_speed_mps,cmd_steer_deg_wire,cmd_blocked_reason,cmd_engine_enabled,cmd_serial_connected,cmd_klem_mode,motor_speed_mps,motor_steer_deg_iso,motor_valid,motor_source,motor_reason,feedback_speed_cms,feedback_speed_mps,feedback_steer_deg_wire,distance_m,distance_rel_m,steering_limit_lower_deg_wire,steering_limit_upper_deg_wire,imu_roll_deg,imu_pitch_deg,imu_yaw_deg,pose_x_m,pose_y_m,pose_yaw_deg,pose_yaw_rad,raw_pose_x_m,raw_pose_y_m,raw_pose_yaw_deg,matched_pose_x_m,matched_pose_y_m,matched_pose_yaw_deg,localization_confidence,relocalization_mode,relocalization_source,relocalization_error_m
1779122899.701757,121586.82688,0.154619,192.168.1.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779122899.756108,121586.881232,0.208971,192.168.1.100,,,,,,,,,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122899.808856,121586.933979,0.261718,192.168.1.100,,,,,,,,,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122899.851963,121586.977086,0.304825,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122899.906445,121587.031568,0.359307,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122899.950067,121587.07519,0.402929,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.003513,121587.128636,0.456375,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.05725,121587.182373,0.510112,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.100121,121587.225245,0.552984,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.153651,121587.278774,0.606513,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.207052,121587.332176,0.659915,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.259827,121587.38495,0.712689,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.301928,121587.427051,0.75479,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.355397,121587.480519,0.808258,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.408197,121587.53332,0.861059,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.450732,121587.575856,0.903595,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.503607,121587.628729,0.956468,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.556516,121587.681639,1.009378,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
1779122900.609503,121587.734626,1.062365,192.168.1.100,,0.0,0.0,,,False,True,0,0.0,0.0,True,safety_gate,behavior_invalid/mode_not_auto,0.0,0.0,,17.765,0.0,,,,,,,,,,,,,,,,,,,
